title,authors,year,source
How I Treat Focal Segmental Glomerulosclerosis,Liew A.,2022,Clinical Journal of the American Society of Nephrology
Association between prehospital recognition of acute myocardial infarction and length of stay in the emergency department,Song S.R.,2022,Clinical and Experimental Emergency Medicine
Effects of the mediterranean diet versus low-fat diet on metabolic syndrome outcomes: A systematic review and meta-analysis of randomized controlled trials,Milano A.,2022,Human Nutrition and Metabolism
Machine learning for the prediction of preclinical airway management in injured patients: a registry-based trial,Luckscheiter A.,2022,Clinical and Experimental Emergency Medicine
Future of sepsis: perspective on diagnosis,Kim K.,2022,Clinical and Experimental Emergency Medicine
Fatal arrhythmia following ingestion of hawthorn root (Crataegus pubescens) extract: a case report,Villegas-Belman S.,2022,Clinical and Experimental Emergency Medicine
Unusual appearance of air in soft tissue on ultrasound,Ang J.S.,2022,Clinical and Experimental Emergency Medicine
Aspirin protects against preeclampsia via p38MAPK signaling pathway,Su M.,2022,Tropical Journal of Pharmaceutical Research
Smart health-care systems for rheumatology,Mohanty S.,2022,Indian Journal of Rheumatology
"Perfusion index, intraocular pressure, and hemodynamic responses on insertion of endotracheal tube, Air-Q® and Ambu® Aura-I™ in ophthalmic surgeries: a randomized controlled trial",Naguib N.N.,2022,"Anaesthesia, Pain and Intensive Care"
Comparison between the Efficacy of Amlodipine with Captopril in the Management of Uncontrolled Blood Pressure in the Emergency Department,Mansoor K.,2022,Pakistan Armed Forces Medical Journal
Drug extravasation: can ultrasound-guided puncture and aspiration help?,Vankdavath L.,2022,"Anaesthesia, Pain and Intensive Care"
Uterocutaneous Fistula and its Repair,Anwer S.,2022,Journal of the College of Physicians and Surgeons Pakistan
Incidence and Risk Factors of Progression from Prehypertension or Hypertension to Diabetes among Older Adults of Northeastern China: A Prospective Cohort Study,LIANG Z.S.,2022,Biomedical and Environmental Sciences
Metabolic status and vascular endothelial structure in obese hypertensive patients treated with non-pharmacological therapies: A systematic review and meta-analysis,Chen Y.,2022,PLoS ONE
The gestational diabetes future diabetes prevention study (GODDESS): A partially randomised feasibility controlled trial,Parsons J.,2022,PLoS ONE
Three-minute bench step exercise as a countermeasure for acute mental stress-induced arterial stiffening,Kume D.,2022,PLoS ONE
"Analysis of health-related, skill-related physical strength, and physique by blood pressure levels of Korean seniors",Kim A.,2022,PLoS ONE
"Integrated radiomics, dose-volume histogram criteria and clinical features for early prediction of saliva amount reduction after radiotherapy in nasopharyngeal cancer patients",Zhou L.,2022,Discover Oncology
Primary adrenal insufficiency and myocarditis in COVID-19 disease: a case report,Eskandari D.,2022,BMC Endocrine Disorders
Pre-operative short-term pranayama (yoga) decreases intraoperative opioid consumption in patients undergoing on-pump cardiac surgery,Azeez A.,2022,Indian Journal of Anaesthesia
Association of methylation status of ABCA1/G1 genes with the risk of coronary artery disease,Mansouri E.,2022,Egyptian Journal of Medical Human Genetics
Anaesthetic management of a parturient with medullary cavernoma,Puthenveettil N.,2022,Indian Journal of Anaesthesia
Real-world evidence of galcanezumab for migraine treatment in Japan: a retrospective analysis,Takizawa T.,2022,BMC Neurology
Erector spinae plane block for postoperative analgesia following percutaneous nephrolithotomy under spinal anaesthesia- A randomised controlled study,Shah B.,2022,Indian Journal of Anaesthesia
Effect of combined administration of carboprost tromethamine and ergometrine on uterine atony-induced postpartum hemorrhage,Zhang Y.,2022,Tropical Journal of Pharmaceutical Research
Monitored anesthesia care and asleep-awake-asleep techniques combined with multiple monitoring for resection of gliomas in eloquent brain areas: a retrospective analysis of 225 patients,Li S.Z.,2022,Chinese Neurosurgical Journal
Tongue laceration in a patient taking antiplatelet agents during transcranial motor-evoked potential monitoring: a case report,Matsumoto K.,2022,JA Clinical Reports
Applying the Framingham Risk Score for cardiovascular diseases in Jordan: A cross-sectional study,Arabiyat S.,2022,Tropical Journal of Pharmaceutical Research
"Prescribing pattern of anti-hypertensive medications among hypertensive outpatients at selected hospitals of South Gondar Zone, Amhara, Ethiopia: a hospital based cross sectional study",Yazie T.S.,2022,BMC Pharmacology and Toxicology
"Comparative evaluation of airway dynamics in patients undergoing laparoscopic cholecystectomy under general anaesthesia with controlled ventilation using ProSeal laryngeal mask airway, I-Gel™ and Baska mask",Kumar B.,2022,Indian Journal of Anaesthesia
Left atrial myxoma: an unusual cause of pre-syncope and symptomatic bradycardia,Vongbunyong K.,2022,BMC Cardiovascular Disorders
The effect of population-based blood pressure screening on long-term cardiometabolic morbidity and mortality in Germany: A regression discontinuity analysis,Pedron S.,2022,PLoS Medicine
Comments on: Foot drop - An unusual complication of epidural anaesthesia in a child,Kulkarni S.,2022,Indian Journal of Anaesthesia
Wooden chest syndrome: A curious case of fentanyl induced rigidity in adults,Baruah U.,2022,Indian Journal of Anaesthesia
Comparison of two different doses of intravenous remifentanil on cardiovascular response to endotracheal intubation: a randomized controlled trial,Suwarman ,2022,"Anaesthesia, Pain and Intensive Care"
The levels of BMI and patterns of obesity and overweight during the COVID-19 pandemic: Experience from the Iran STEPs 2021 survey,Djalalinia S.,2022,Frontiers in Endocrinology
Effect of collateral level in CT angiography on clinical prognosis in stroke patients treated with mechanical thrombectomy after six hours,Yildirim S.,2022,Neurology Asia
Anesthetic management for drainage of cerebral abscess in a child with uncorrected Tetralogy of Fallot,Ayesha K.,2022,"Anaesthesia, Pain and Intensive Care"
APOL1 genotype associated risk for preeclampsia in African populations: Rationale and protocol design for studies in women of African ancestry in resource limited settings,Osafo C.,2022,PLoS ONE
Improving Capacity of Older Adults with Locomotive Syndrome Stage 1 Living in Nursing Home: A Pilot Clinical Trial,Prayogo M.,2022,Annals of Geriatric Medicine and Research
Factors associated with long-term use of digital devices in the electronic Framingham Heart Study,Pathiravasan C.H.,2022,npj Digital Medicine
Risk of perioperative stroke and cerebral autoregulation monitoring: a systematic review,de Almeida dos Santos D.P.,2022,Arquivos de Neuro-Psiquiatria
Identifying factors associated with of blood pressure using Structural Equation Modeling: evidence from a large Kurdish cohort study in Iran,Najafi F.,2022,BMC Endocrine Disorders
Seasonal dynamics of myocardial infarctions in regions with different types of a climate: a meta-analysis,Kuzmenko N.V.,2022,Egyptian Heart Journal
Do COVID-19 pandemic-related behavior changes affect perioperative respiratory adverse events in children undergoing cardiac interventional catheterization?,Ji W.,2022,BMC Anesthesiology
The Effect of Phenylephrine Nasal Drops on Surgical Bleeding in Children Underwent Cleft Palate Surgery: A Randomized Clinical Trial,Zaman B.,2022,Anesthesiology and Pain Medicine
Predictors of Interest in Offered Social Care Assistance Among People with Uncontrolled Diabetes,Patel M.R.,2022,Population Health Management
Severe Respiratory Failure Developing in the Course of High-Altitude Pulmonary Edema in an Alpinist with COVID-19 Pneumonia: A Case Report,Pigoń K.,2022,High Altitude Medicine and Biology
The effects of method of anaesthesia on the safety and effectiveness of Radical Retropubic Prostatectomy,Pikramenos K.,2022,Archivio Italiano di Urologia e Andrologia
Smoking cessation and obesity-related morbidities and mortality in a 20-year followup study,Suutari-Jääskö A.,2022,PLoS ONE
Girl with respiratory failure and shock,Tetsuhara K.,2022,Journal of the American College of Emergency Physicians Open
A Recreational Swimming Intervention during the Whole School Year Improves Fitness and Cardiometabolic Risk in Children and Adolescents with Overweight and Obesity,Machado E.,2022,International Journal of Environmental Research and Public Health
Man with painful tongue lesions,Penny C.L.,2022,Journal of the American College of Emergency Physicians Open
Petits ARN interférents : applications potentielles pour les néphrologues,Lemoine S.,2022,Nephrologie et Therapeutique
"Oxidized High-Density Lipoprotein Induces Endothelial Fibrosis Promoting Hyperpermeability, Hypotension, and Increased Mortality",Rojas M.,2022,Antioxidants
Hemodiafiltration combined with polymyxin B-immobilized fiber column direct hemoperfusion is effective for acute postoperative exacerbation of interstitial pneumonia: a case report,Yokoyama T.,2022,JA Clinical Reports
Circulating Tumor Cells as a Predictive Biomarker in Resectable Lung Cancer: A Systematic Review and Meta-Analysis,Wankhede D.,2022,Cancers
Intraoperative measurement of the respiratory exchange ratio predicts postoperative complications after liver transplantation,Coeckelenbergh S.,2022,BMC Anesthesiology
The Polymorphic Locus rs167479 of the RGL3 Gene Is Associated with the Risk of Severe Preeclampsia,Abramova M.Y.,2022,Russian Journal of Genetics
Bio-Mechanical Model of Osteosarcoma Tumor Microenvironment: A Porous Media Approach,Hu Y.,2022,Cancers
ECMO in Cardiogenic Shock: Time Course of Blood Biomarkers and Associated Mortality,Rajsic S.,2022,Diagnostics
Wire Arc Additive Manufacturing of Zinc as a Degradable Metallic Biomaterial,Soni R.,2022,Journal of Functional Biomaterials
Correlation between Blunted Nocturnal Decrease in Diastolic Blood Pressure and Oxidative Stress: An Observational Study,Vazquez-Agra N.,2022,Antioxidants
Hypertension in Dialysis Patients: Diagnostic Approaches and Evaluation of Epidemiology,Georgianos P.I.,2022,Diagnostics
Prediction of Masked Uncontrolled Hypertension Detected by Ambulatory Blood Pressure Monitoring,Coccina F.,2022,Diagnostics
Radiologic Imaging of the In Vivo Position of the New Supraglottic Airway Device Spritztube<sup>®</sup> in an Adult Patient—A Case Report,De Rosa S.,2022,Diagnostics
Dexmedetomidine Increases MMP-12 and MBP Concentrations after Coronary Artery Bypass Graft Surgery with Extracorporeal Circulation Anaesthesia without Impacting Cognitive Function: A Randomised Control Trial,Kowalczyk M.,2022,International Journal of Environmental Research and Public Health
Photoplethysmographic Measurement of Arterial Stiffness in Polish Patients with Long-COVID-19 Syndrome—The Results of a Cross-Sectional Study,Szoltysek-Boldys I.,2022,Diagnostics
Pre-Dialysis B-Line Quantification at Lung Ultrasound Is a Useful Method for Evaluating the Dry Weight and Predicting the Risk of Intradialytic Hypotension,Allinovi M.,2022,Diagnostics
Pharmacokinetic Comparison of Ginsenosides between Fermented and Non-Fermented Red Ginseng in Healthy Volunteers,Shin M.B.,2022,Pharmaceutics
Influence of γ-Radiation on Mechanical Stability to Cyclic Loads Tubular Elastic Matrix of the Aorta,Gorodkov A.Y.,2022,Journal of Functional Biomaterials
OCT Angiography Features in Diabetes Mellitus Type 1 and 2,Oliverio G.W.,2022,Diagnostics
The Effect of Primary Aldosteronism on Carotid Artery Texture in Ultrasound Images,Kaushik S.,2022,Diagnostics
Biomarkers in Pulmonary Arterial Hypertension,Hojda S.E.,2022,Diagnostics
